bus;reduction
721411;-5.44028251349086
mrt_13971trf_16_1140a;-5.451369094452694
642331;-5.500786828384573
134401;-5.57720263969933
134451;-5.5845783765186106
602951;-5.592685869474646
mrt_631721trf_6_3224a;-5.6055142467594585
mrt_14031trf_16_5474a;-5.712344010518269
790031;-5.724083778030504
71261;-5.887993863592769
44141;-5.902498393161931
26901;-5.929161182307762
676581;-5.944862195279473
mrt_37851trf_34_5029a;-6.031977660073167
349321;-6.0663823903622
689401;-6.07181626440909
561891;-6.106978433390413
614831;-6.129597367071728
580911;-6.139058078402584
mrt_49991trf_6_4704a;-6.139649678956445
mrt_325871trf_6_1178a;-6.189430408807347
320721;-6.226227603754854
62971;-6.229440864682225
11431;-6.285325575435845
824451;-6.295515356063856
824571;-6.303983266184197
7321;-6.349629738360402
822671;-6.3618940946768525
48261;-6.380115700660941
30511;-6.403512995680249
30561;-6.416593998271001
359221;-6.420807572642573
809371;-6.429829604714648
31691;-6.435338832790968
30691;-6.4367401807839855
16cf249;-6.4519299303341455
43921;-6.452891962754695
44761;-6.47450885810548
17911;-6.4836048806956335
148521;-6.49534829665064
44841;-6.499840611137049
820651;-6.508524089468423
64641;-6.5255161442036425
820681;-6.538596641774873
60721;-6.5862733960256
28571;-6.624508073323625
181;-6.637025825779695
28651;-6.6518394678428265
10271;-6.754158591200785
800561;-6.755725184390723
815071;-6.759742910440661
801311;-6.75987190595842
800721;-6.7601217600200805
801431;-6.76538403130364
818691;-6.7655354676644315
800741;-6.76706162681916
818601;-6.770250265687498
818511;-6.775102408991717
801201;-6.782535513730888
16cf1889;-6.7827803872821875
445011;-6.7888629513835355
21901;-6.803306372081437
818071;-6.806284737232772
641731;-6.811401963044464
817961;-6.816039420974143
549621;-6.822028480567109
74891;-6.832113321858493
74931;-6.834871022628587
817511;-6.851290693835871
817331;-6.863696648268878
818951;-6.865947408185228
792851;-6.867999362725044
815021;-6.868614477387393
817231;-6.87054343354491
21711;-6.875834533013993
818531;-6.88967517511356
815591;-6.890381458101597
818451;-6.894224709474518
818341;-6.901332943395193
9001;-6.904760556374342
319071;-6.917292773430447
319111;-6.92616011928834
817891;-6.93587833797903
817731;-6.947603330283094
817491;-6.980334941247808
824401;-6.980926817364761
817171;-6.987447831209405
72051;-6.99264287847004
824641;-6.996144869612529
824381;-6.9995256549570115
46721;-7.005943713077965
815521;-7.006238274868988
824631;-7.006464860296365
63711;-7.01589901321611
63721;-7.023315402065176
71821;-7.029984005721385
63761;-7.033077587606044
815061;-7.045893099103555
818681;-7.052207284551319
822451;-7.0535173810488345
818591;-7.0568261599058
801491;-7.059643220107695
74781;-7.0610346910368555
818501;-7.06143684892103
73361;-7.064705529882016
49991;-7.065353757234988
134531;-7.072360799804304
62191;-7.078975574854791
135312;-7.083667897595415
62281;-7.091518724429754
818061;-7.092885114409835
817951;-7.10251820023861
134521;-7.106505246177456
553911;-7.108678168399027
148501;-7.112512970438829
44381;-7.12087049213444
134321;-7.128319563508651
27781;-7.135239346252153
21891;-7.1357187502453385
817501;-7.137475703675392
50141;-7.145146154375674
809441;-7.147603142427247
133791;-7.14855373845457
817321;-7.149546302788391
817481;-7.156022462864868
622561;-7.158981974664474
686891;-7.159425407722498
133901;-7.164186879043218
31742;-7.167622865421812
43911;-7.168834775853906
44631;-7.169566714759043
809431;-7.171045691330008
60321;-7.1716890943484515
815581;-7.176006786333666
151331;-7.177233976335135
151241;-7.185670443467583
133781;-7.194576014457308
215261;-7.198677191552864
26361;-7.199869235468487
10841;-7.209197796499101
581051;-7.218560976754858
7921;-7.218652627688641
62961;-7.2200985464880105
71171;-7.23339535545745
151231;-7.233902484807356
354301;-7.234572088813831
7841;-7.240002747138465
9031;-7.24878639476869
28731;-7.253471246255934
66451;-7.261295742399518
801481;-7.261763287244619
61111;-7.263053807860651
800911;-7.277953945885503
799911;-7.278353729121694
10381;-7.282338367655111
824491;-7.2898184380804025
28711;-7.296354584536985
820511;-7.299519169371138
824581;-7.307088463569112
800811;-7.309156736417027
820421;-7.310914711182665
9011;-7.314969617682124
27241;-7.316763641238833
820501;-7.323657429940528
46601;-7.328637293545338
64681;-7.3310661893188644
820431;-7.3356574081826444
31731;-7.3361891138473325
22951;-7.338762602524099
71311;-7.343912430145501
713791;-7.347957167121617
37451;-7.352549567592732
801391;-7.354391263805425
822681;-7.363036943883412
63851;-7.371856045690652
mrt_331921trf_6_4161a;-7.376681371427303
68211;-7.378780567618893
6cs1960;-7.383013385855097
48251;-7.389306390760574
26691;-7.402713259538665
800901;-7.418148179233302
50121;-7.427588944834174
37921;-7.432521797709139
6cf1113;-7.436942180766309
800801;-7.439211498254757
31671;-7.4499382565186885
809381;-7.450319217658098
31681;-7.451926104301467
13941;-7.454069734301832
62161;-7.4549812028468985
319031;-7.456651092058184
62991;-7.457521049228248
62231;-7.46278492341844
801371;-7.471662798151058
369261;-7.472261883659023
800691;-7.493335179821976
755911;-7.501382965779133
1991;-7.519166992812064
820661;-7.53710735457836
461472;-7.537499360164023
824421;-7.547532195633423
820691;-7.553990220089485
824621;-7.559918618251455
822721;-7.6011957772409104
60651;-7.613621201725561
mrt_721411trf_16_5055a;-7.631861558161205
28581;-7.633284556226805
30461;-7.658902371759332
28661;-7.660610319445613
62171;-7.676541912567622
134411;-7.677855209160224
50091;-7.679116716293098
62241;-7.684102200855737
50131;-7.697062793102766
134311;-7.714956659597817
44621;-7.718576092447535
809421;-7.724396836320324
148511;-7.732962359037195
603651;-7.734285537667173
133891;-7.756038309286247
761701;-7.759448167487513
10391;-7.8097991992898415
801321;-7.813203530544715
61511;-7.814251404294513
800652;-7.8143777635010885
801441;-7.81690250030416
10771;-7.816950009805403
800751;-7.818162039575132
61441;-7.824674749981895
801191;-7.826259996895761
48381;-7.8296674649092886
37601;-7.832272891273387
16cf1092;-7.8361983373837525
30931;-7.837926246797039
134421;-7.84661616938612
820491;-7.861953232018166
64671;-7.867619675897146
815011;-7.8723448840554475
11cs1941;-7.873846167386766
820411;-7.878225081556089
818541;-7.89627741999448
28701;-7.897087443261746
818461;-7.900530693330612
60671;-7.912271708853584
56821;-7.914046919778979
818011;-7.933001521031944
11301;-7.935273187471353
817901;-7.942394386490335
815051;-7.947261532301283
817811;-7.954582028716423
22021;-7.9576039896222355
818581;-7.958986295689613
818491;-7.9635605831980385
72831;-7.9708251320606465
10761;-7.981549178806397
164121;-7.982131703659892
817271;-7.98736324489137
817181;-7.994099592165462
818051;-7.994811171555714
817941;-8.004276860170055
815531;-8.013201048829949
16cs1827;-8.01785026996222
37711;-8.024106985271409
817471;-8.038736863360764
817311;-8.050684848745057
60961;-8.05488476611156
817221;-8.056885270444855
21921;-8.058277042795979
819001;-8.06937639652821
815571;-8.076470265730055
800891;-8.079499382974486
800791;-8.085811979443971
801361;-8.095951894879416
800701;-8.10851066813403
461501;-8.117278894505674
319121;-8.123660953433145
71831;-8.137791240326841
780431;-8.15570767668375
71861;-8.167336243068746
824511;-8.174366579163074
824411;-8.187996114006516
824601;-8.193692756245866
10601;-8.194353693999588
57501;-8.205678715172894
29571;-8.234219243450397
37421;-8.239528649643738
822701;-8.244014134916537
603381;-8.252122441704259
792841;-8.254970734611938
23001;-8.25679863246856
mrt_26361trf_6_129a;-8.26587119788973
70251;-8.265880817397179
29651;-8.271412446821653
23071;-8.276152768396717
151321;-8.2898482300162
26741;-8.290677183705434
26761;-8.291913624646423
26781;-8.293118539208141
37851;-8.302523043420514
30501;-8.305970796685987
71181;-8.308372533594294
51501;-8.325643022680602
581061;-8.334278882895887
10781;-8.335031992893434
6cf248;-8.341100207203372
50161;-8.341692433800478
574251;-8.350448128975266
809401;-8.355420659235747
mrt_71331trf_6_1213a;-8.362570060162927
24531;-8.363900441037732
6cf140;-8.365660410813444
71331;-8.37199555221553
mrt_622561trf_6_3508a;-8.3732843010077
288361;-8.381262432358454
580891;-8.387852618221665
580901;-8.389060440404396
61091;-8.390574430931618
580941;-8.392256559350496
61141;-8.393184704304275
580951;-8.393584248449539
43051;-8.398149472998991
26701;-8.401801125794343
26751;-8.406245406752134
26771;-8.407468203027555
133871;-8.41640819201545
574261;-8.417274966941953
16cf1888;-8.423407726471506
676541;-8.428037917597258
60181;-8.43315228471366
330971;-8.435610245679559
16cf1723;-8.439457846097437
6fr1830;-8.440026384226059
mrt_326251trf_6_4249a;-8.444877869186612
325871;-8.44591752328408
10411;-8.446071004778418
10421;-8.447433174217146
10431;-8.448464952495488
66621;-8.4494071721364
mrt_50091trf_6_733a;-8.452526936229823
561901;-8.455906247971104
71301;-8.464050871589958
mrt_689431trf_6_5472a;-8.469592974880523
820701;-8.470830338583905
313521;-8.476853532341536
11241;-8.485384869192636
11251;-8.487799825566029
mrt_72051trf_16_302a;-8.490408854953536
561881;-8.490688877989328
820391;-8.504393736173839
475901;-8.514720421493767
28591;-8.51657664899535
mrt_37951trf_34_1581a;-8.519168887643037
10031;-8.523714985439398
26681;-8.525160549342807
60711;-8.540235172662204
mrt_11251trf_6_1475a;-8.542139586602115
28681;-8.547396095572154
37911;-8.555322759737688
326231;-8.560259020628934
71131;-8.574240596596344
mrt_9031trf_6_3538a;-8.598970227289787
780421;-8.611450415416144
7341;-8.655121965578871
mrt_27781trf_16_1144a;-8.670076955071416
615281;-8.676516982743326
74011;-8.699259947360936
72871;-8.70004414414105
mrt_13941trf_16_2916a;-8.701630214867233
818981;-8.702875392824936
815031;-8.707223954170761
790091;-8.709102889174368
73921;-8.722364443793989
818561;-8.724438227900713
30901;-8.725340085573634
21721;-8.727972055631845
818481;-8.728750164613981
7831;-8.732927547876315
801221;-8.736509836423771
800771;-8.738451669934477
319131;-8.738859887343121
62401;-8.739658436343934
801341;-8.739819035030532
800671;-8.744887036176426
63011;-8.75834912866814
319041;-8.759916651698969
818031;-8.760663523437145
mrt_615281trf_6_3012a;-8.768795517560424
817921;-8.770137279955897
553891;-8.77135283622669
817821;-8.778078731615885
824521;-8.793983559613654
689431;-8.797144515478305
580931;-8.804451004159198
7721;-8.80579753111013
824591;-8.809168703464806
817291;-8.816130730294567
581091;-8.821181674052347
2001;-8.82224108067933
817201;-8.822271010502863
57511;-8.822604632495949
815551;-8.84168608829037
824431;-8.853920279265306
29561;-8.855543584866567
37461;-8.857771581400833
37411;-8.85903113033078
822691;-8.861875845558352
824611;-8.864572447352401
17891;-8.865288806531687
48781;-8.890412942247089
337681;-8.890837111173173
24501;-8.893377575834315
44081;-8.90539900770781
822711;-8.911336649625785
313511;-8.912375956463979
151181;-8.913135069797697
22991;-8.916257253550057
326251;-8.923258963177492
23061;-8.935484587571729
30531;-8.937705768017832
26881;-8.956412167075552
134371;-8.961251748717498
mrt_7381trf_16_6460a;-8.975091530203755
37971;-8.975624603921947
30471;-8.977093625926265
31661;-8.978761706411511
37951;-8.981250479564398
809391;-8.982483442090896
676551;-8.98253939373219
mrt_616141trf_6_3507a;-9.010763384878558
66431;-9.026488402746274
50171;-9.032017198870445
809411;-9.043689592248455
60171;-9.047801098603522
mrt_26791trf_34_1018a;-9.052237744825614
42441;-9.060366779826083
42481;-9.066103300964492
mrt_790051trf_16_6019a;-9.070877928673848
133881;-9.075862267770319
mrt_11291trf_6_1138a;-9.095358823915266
820711;-9.10481952714089
63251;-9.120203113422228
28601;-9.138152300645459
64711;-9.14678233856107
820751;-9.147636254280954
359211;-9.155416375099982
28671;-9.16219100799239
780411;-9.162311622824102
60571;-9.179619479492935
64661;-9.192827789086422
mrt_71741trf_6_1139a;-9.207045219704817
820401;-9.2107382324339
28691;-9.212960404951534
7381;-9.231785111760654
51481;-9.240883102338753
60681;-9.243603491342895
60701;-9.243798913432517
56851;-9.289707092032927
56861;-9.294125236735404
13861;-9.296159269719208
818931;-9.309336076511212
815041;-9.309811874303833
11cf1908;-9.310448333758448
164111;-9.313253874314302
790051;-9.314813109546343
74021;-9.31595275312036
72861;-9.321235996172799
818571;-9.324378131364515
818641;-9.32843615548179
349301;-9.329538453281788
818551;-9.330871939866231
72821;-9.333721378514308
818471;-9.335163246572513
73911;-9.340144404782063
37611;-9.34144770596647
62391;-9.357160200826549
818041;-9.360517657392315
30891;-9.361451584025623
581081;-9.365828602376862
818021;-9.367598747534018
817931;-9.370023295261166
703601;-9.372085950591067
817911;-9.377082052764703
817831;-9.378060362261689
800761;-9.38343013696877
817801;-9.384815630849992
801331;-9.38715593296595
801461;-9.387462159655048
800661;-9.391147097657523
253031;-9.40546355855123
21731;-9.412603342130176
45671;-9.415995910531151
817301;-9.416426419465814
817211;-9.422661404080582
817281;-9.423030086297512
817191;-9.429376554453349
12cs1935;-9.434274462810098
61431;-9.43523307377367
800881;-9.43607145833995
21911;-9.43695004665631
800781;-9.44159257696058
815561;-9.442179945250118
815541;-9.448588276533393
801351;-9.45006406606382
312011;-9.458820549829621
800681;-9.458865942413532
313471;-9.459065489584471
474661;-9.467352292395269
625411;-9.47139748384387
330951;-9.473347432966943
43101;-9.482440447244265
48771;-9.509987860763193
mrt_8911trf_6_3820a;-9.550766502946573
mrt_27271trf_16_5730a;-9.560640326074875
7221;-9.57033387543132
37931;-9.57182715098405
10591;-9.583588467383013
10741;-9.588389879001742
10751;-9.589875899258324
11291;-9.593148056970964
764471;-9.602838227860406
mrt_709151trf_6_3256a;-9.623941884025964
66461;-9.646376906259892
66441;-9.646885701189195
mrt_619011trf_34_5142a;-9.66648203394881
750631;-9.667171645915932
mrt_11411trf_6_1146a;-9.701815356466415
796401;-9.708967479988562
42431;-9.713776413917412
30961;-9.71731901286357
mrt_71891trf_6_1145a;-9.727038218316508
42491;-9.779092535852048
62151;-9.782315072114567
30911;-9.795022284911212
60241;-9.804353652420893
793981;-9.808883570794272
71841;-9.841594351383343
71741;-9.842253806635018
51491;-9.899013425565556
71141;-9.912468689123475
68341;-9.913811699042462
71851;-9.969178817508773
13851;-9.982328324298258
6cf953;-10.025032251122028
581071;-10.059950121595172
641011;-10.100322769656426
13881;-10.132589177076287
349291;-10.154399977277457
8911;-10.154997057569066
66611;-10.157510721426334
801211;-10.161684883770235
27271;-10.164046203601892
326321;-10.171079250234651
625401;-10.17767211923941
581101;-10.188768415528248
mrt_43051trf_16_3221a;-10.22743879462561
709151;-10.232007193943335
16cf1887;-10.236636439829642
45661;-10.243754427567314
326211;-10.265659732826663
619011;-10.2680586497572
mrt_330971trf_6_2064a;-10.280507659144764
71291;-10.283530307033626
6cf199;-10.289148649489569
11411;-10.289839001246534
44091;-10.29212693773382
10372;-10.29520783893188
312001;-10.301513210421806
616141;-10.302812429928995
mrt_42481trf_11_132a;-10.340547967471302
26791;-10.351732829665092
71891;-10.35274690827135
mrt_474661trf_6_3019a;-10.368173892352033
37891;-10.36818947983852
mrt_475901trf_6_3013a;-10.38687534574953
mrt_330951trf_6_2887a;-10.404769257932106
16cf1699;-10.540288556639432
mrt_793981trf_16_6122a;-10.797825651003858
