PAC,long,lat
580921,-53.61864000862943,-27.832636899872966
580911,-53.61809033580033,-27.83341421719234
580901,-53.617838709089085,-27.83392423441586
580891,-53.61745563476967,-27.834454789456913
581101,-53.62550384492647,-27.81464258718563
581091,-53.6253936932643,-27.81554689777107
581081,-53.625293682357494,-27.816451015901634
581071,-53.625155269500056,-27.817446086067946
581061,-53.624957516676034,-27.818505438874865
581121,-53.625014231521504,-27.813271510471793
581111,-53.6256694254036,-27.81351166722959
71721,-53.60040280884249,-27.722684341309275
71611,-53.600248441112626,-27.721306823650934
71891,-53.585984328314055,-27.683535676330337
71601,-53.60017400692482,-27.72030674156281
71591,-53.60006075260162,-27.719379567512988
553771,-53.59466495612281,-27.66702462358745
581041,-53.62413083646891,-27.820839855874624
37821,-53.759072648084214,-27.66885396154106
643171,-53.62161909114809,-27.827798574244753
413151,-53.724720239347505,-27.621826292949038
689401,-53.614516552297005,-27.787622141548525
611461,-53.59692564849985,-27.64906370002967
574261,-53.67042025339197,-27.67274821126091
574251,-53.669846701763845,-27.67208261222271
45671,-53.65899334966332,-27.686717870733105
45661,-53.65923662886729,-27.6858831595801
31721,-53.65834131869684,-27.687611406541123
288361,-53.658789496737825,-27.68750671286449
355141,-53.615381913244676,-27.849119055599886
642331,-53.593474722280575,-27.699843415740986
662561,-53.71067250972851,-27.700267882256924
37702,-53.64946442824072,-27.66019487069667
489311,-53.59145005517587,-27.723962127749928
60571,-53.59804960860254,-27.749985075051143
659461,-53.58774304700398,-27.644634038929723
116051,-53.586139259019546,-27.64235422157003
116131,-53.58604595975322,-27.64355595414395
116061,-53.58578217240927,-27.64310975191347
655661,-53.586641608623324,-27.643896714461732
192181,-53.59954870920552,-27.645161932876874
191601,-53.5989068702558,-27.6458687001803
7881,-53.55989407665027,-27.842013097526376
655671,-53.58709760447084,-27.644330303700485
63721,-53.54504329561155,-27.808913832007704
63001,-53.55720082655688,-27.854838770792583
63011,-53.5576361200109,-27.85565173453989
57511,-53.58246697007456,-27.818413960735654
611441,-53.595723160495425,-27.64791331514732
62971,-53.55581718991135,-27.852112595619758
46751,-53.58356243335959,-27.81582209391445
63781,-53.54800511024757,-27.804519378466523
319061,-53.55300093054848,-27.841527342213055
63841,-53.551298637122386,-27.80000144890772
1911,-53.574231974326096,-27.82550601529033
63671,-53.54275879368333,-27.812772449688737
63821,-53.550157788651006,-27.801547325048944
320791,-53.54621007783277,-27.847589644246625
1901,-53.57556531188959,-27.82567060111728
46721,-53.58466756345723,-27.813211994238088
63771,-53.54754357907285,-27.805177515829655
319041,-53.554313952426924,-27.843415782712157
29561,-53.58824695783079,-27.80968034756995
320721,-53.55498570012992,-27.844359715628343
46711,-53.58503140937199,-27.81229392582395
63681,-53.54311049245524,-27.81218853067611
46741,-53.583945940252875,-27.814876591681298
46631,-53.58649485994977,-27.808964339732427
62931,-53.554115491836455,-27.84880583701971
320731,-53.552507541789566,-27.84559656313081
29551,-53.58918926207474,-27.810050633529897
331931,-53.588667802776854,-27.722498467630146
64741,-53.552988407488954,-27.79763339456548
319101,-53.55030253363498,-27.837688596851194
29641,-53.58839972386812,-27.804430709809367
151311,-53.635867866908484,-27.846699014148157
133781,-53.63131328008376,-27.847237102810027
148511,-53.615381913244676,-27.849119055599886
23001,-53.55359210349275,-27.79611547834662
7841,-53.56361631663964,-27.840166551944776
278741,-53.61768095721038,-27.793092809285667
7721,-53.57179566953448,-27.83623391736137
134571,-53.605351212388484,-27.842668598976616
43951,-53.61919155744437,-27.794318248888032
24491,-53.588426957138324,-27.80443500856876
319091,-53.55091080359068,-27.838525457383923
331921,-53.59070063932302,-27.723570160034797
7861,-53.56186100008506,-27.841056293513077
37521,-53.59114595572123,-27.810834943078135
331941,-53.58813421072523,-27.722228759149857
275541,-53.598268115980716,-27.74466681182389
275521,-53.59791512578238,-27.745602747069086
319111,-53.54952435566446,-27.836530065010436
37531,-53.5901932831934,-27.810455842862837
319071,-53.55244356581784,-27.840698572880797
60681,-53.57743853675902,-27.742936478435695
319131,-53.54834760805562,-27.834819500519473
63851,-53.55182837647834,-27.799224749422592
319081,-53.55166618644529,-27.839576131733054
44751,-53.607974676889796,-27.774086139663552
134561,-53.605303265033626,-27.843634880944933
44741,-53.60806910840262,-27.775067783851114
599041,-53.59386304774142,-27.72524318412559
43941,-53.618436144912096,-27.79370102258406
44801,-53.60688343232448,-27.769586577858263
134381,-53.60501967731619,-27.849603914289162
44001,-53.62292840062514,-27.797414098481795
7761,-53.57085267191326,-27.836702613434795
134551,-53.60527690230714,-27.844654887513002
7821,-53.56552399723466,-27.83928297792704
11241,-53.63875454318759,-27.71877312767765
30471,-53.58247531578314,-27.79432416282981
37411,-53.59897447589128,-27.818293517232007
151331,-53.63579838258926,-27.844246337198683
331981,-53.583795262441356,-27.720099389375264
37421,-53.598396195627856,-27.81744729295815
1981,-53.57722652878124,-27.83154921122707
61411,-53.57275894866649,-27.835764836378075
278771,-53.618146951720405,-27.792217842679236
61481,-53.61115744505997,-27.71832243783018
28791,-53.65180271951982,-27.86917406043449
61471,-53.61008562764954,-27.718441911864716
148521,-53.61436970649669,-27.84923749451474
151171,-53.64854904969883,-27.82889013537141
134411,-53.60301678189893,-27.85031840407106
50131,-53.60579184961415,-27.7914410640538
349301,-53.60300465004451,-27.791980836246523
349291,-53.60450073881799,-27.792877253482402
50121,-53.60516998730503,-27.792165556095483
331951,-53.58675810680114,-27.721487597274745
271,-53.59936772334174,-27.738447794829824
151341,-53.63514048534506,-27.842643956653205
151281,-53.63974415626774,-27.84539786601863
7781,-53.56920652136381,-27.83748214038843
275601,-53.59889719804721,-27.740838538167964
50041,-53.59882964816967,-27.797725470753846
369271,-53.603216757847065,-27.719076603902124
134331,-53.60849845823719,-27.84990806050854
44721,-53.60824869941791,-27.777067335589038
134451,-53.59873146738329,-27.850245855761614
10411,-53.63269946270998,-27.717823886063456
134311,-53.61048275117798,-27.849690065743914
43931,-53.61768095721038,-27.793092809285667
60711,-53.575525259682934,-27.744370613812748
61441,-53.60653445310248,-27.71875247744481
331991,-53.58295596744392,-27.71976319041886
30521,-53.57844683415402,-27.79128673409548
481451,-53.597937270688476,-27.711064753335677
326351,-53.64107438937151,-27.720379912203157
11251,-53.64064765116814,-27.71907984236077
151371,-53.63452645792967,-27.84117606522318
10811,-53.65464347821393,-27.84369540441935
164131,-53.59618779612987,-27.739048884598276
7791,-53.56833472936421,-27.83795851577287
132201,-53.6491544661057,-27.832505370426475
43981,-53.62139635156035,-27.796144000345294
61451,-53.60773844837064,-27.718648584164782
151321,-53.63679692054143,-27.846567240985337
24531,-53.636798850486514,-27.846581973679122
2001,-53.57655605361896,-27.833239889009633
30511,-53.57923201784331,-27.7918855908473
37451,-53.59692271041473,-27.81522848470678
64631,-53.60434076831177,-27.75907845120952
251,-53.600259947938184,-27.73801598984602
151301,-53.636798850486514,-27.846581973679122
50071,-53.601417504014535,-27.796476771985397
330961,-53.64242265658032,-27.724576540974567
61431,-53.60537120341826,-27.7188646166087
133721,-53.636304343870336,-27.847538746216117
30451,-53.584024855762436,-27.795495144884967
28781,-53.65230112109981,-27.868379557970172
325871,-53.63170125211104,-27.720161593682576
30461,-53.583239833951154,-27.794905337111572
326341,-53.64064765116814,-27.71907984236077
151251,-53.64259100337205,-27.844341894662648
134521,-53.60511686615041,-27.847725460761353
64661,-53.603319089004685,-27.756634612797086
151181,-53.64834017855634,-27.82781149930122
30531,-53.57768215320874,-27.79069651173461
134421,-53.6020019572245,-27.850328534933908
44831,-53.60618539474012,-27.766685551097282
10421,-53.636810776396146,-27.718467351886716
331961,-53.585454450462464,-27.72080822422015
151151,-53.64887244500727,-27.830922907166382
30481,-53.58158676761519,-27.793646057819274
43891,-53.61425446647041,-27.79150665970451
133741,-53.63721833835558,-27.84923546294624
133731,-53.63673995478507,-27.848342403778872
37391,-53.60023464731108,-27.820074228842543
50081,-53.60204934070447,-27.795743084375772
132161,-53.6474779382562,-27.834513384784827
201,-53.59791826171835,-27.736336742446667
63661,-53.54282317075268,-27.81335772577836
134461,-53.59779587388044,-27.85017326248601
181,-53.600259947938184,-27.73801598984602
10801,-53.65908698617545,-27.848183943234346
43921,-53.61676806619323,-27.792677047307848
764471,-53.599737142355195,-27.715569192164423
134431,-53.600967055185436,-27.85034806011481
134371,-53.60500308572381,-27.85034059304388
48261,-53.58620415229973,-27.79712347267008
37461,-53.59636479619837,-27.81449769381345
50011,-53.59608945706276,-27.798543918566963
48251,-53.58696892407653,-27.797713641071653
30631,-53.5738187349466,-27.787764120217957
164091,-53.59168600490517,-27.73992731449391
536731,-53.60047018155359,-27.723386817947244
331901,-53.594694630153015,-27.725678703309484
50101,-53.60328385626491,-27.79433038433973
71731,-53.591618148358805,-27.6950602275474
151161,-53.64868429064745,-27.829861919392044
11401,-53.59095902803665,-27.70105443021771
603651,-53.59850983126364,-27.712551713990365
44621,-53.60701612459445,-27.78620309050018
50161,-53.60663538581434,-27.788953044647258
602951,-53.598218054319716,-27.711790292188198
10761,-53.648719459535414,-27.874303713345626
30571,-53.574573233767694,-27.788354555718115
7231,-53.59698656497795,-27.667495387202337
44691,-53.60818966881811,-27.779693928831705
553691,-53.60074473737967,-27.663157264496135
330951,-53.641962652454424,-27.72315982456621
14021,-53.59109729250599,-27.661416294826097
4271,-53.543136976590176,-27.816807555724097
60641,-53.57958630486405,-27.742418231516126
28811,-53.65072624991643,-27.870827749101295
349311,-53.60137965244894,-27.791055098414006
37491,-53.59366323726857,-27.812150026202687
13971,-53.591053694272546,-27.66398115590556
211,-53.59661717204483,-27.7344935558329
151231,-53.64488309467902,-27.843431838308675
164111,-53.5940534117355,-27.739269394766723
151391,-53.633784391336576,-27.839448973890967
330971,-53.64328942226899,-27.72730271794603
50181,-53.606880786519014,-27.7873334276955
13851,-53.583922146889506,-27.673866009208894
29651,-53.58584791015289,-27.80435703195144
71921,-53.58522241098541,-27.679589048295895
60561,-53.59736994686551,-27.749122681866254
13951,-53.59107712430978,-27.663997093690853
29681,-53.580097103598405,-27.80402254260622
133841,-53.62756854625138,-27.847687435626597
553751,-53.59620448394975,-27.667419826164007
14011,-53.59062685894236,-27.66209275587596
675501,-53.60116660215692,-27.734777961933332
675491,-53.601919038832534,-27.734439001158933
4291,-53.5428528609707,-27.814196269841943
553811,-53.5906635171076,-27.664688443916532
4281,-53.54302177253675,-27.81534803608298
29671,-53.58219338731493,-27.804281083305284
46601,-53.59925176745509,-27.751496268837684
133891,-53.62246750347248,-27.84829880104877
133871,-53.62451150959845,-27.848034360797044
10751,-53.649044075223856,-27.87345842796401
10271,-53.615487156407085,-27.717924857446178
349341,-53.59758117603042,-27.79002588638548
151211,-53.646924148330754,-27.842634827635152
48201,-53.591201080565384,-27.79990789873051
7341,-53.60158910275487,-27.662013606542644
11411,-53.589997188719224,-27.70153257816588
30661,-53.57467015910055,-27.78514980092251
11391,-53.59256378009434,-27.70032964949371
50141,-53.6064039938492,-27.790734796773393
23041,-53.55248644279504,-27.79265324944788
6421,-53.591804846716286,-27.660482767965334
164121,-53.59505472319688,-27.73916038074691
337581,-53.60095009487094,-27.73761504779617
133931,-53.61864107612473,-27.848732404676696
133941,-53.61760880280394,-27.848860269385852
64671,-53.60270231236177,-27.755861289366976
359221,-53.583604908339794,-27.672013299674006
750631,-53.584536693213806,-27.67241996860662
71581,-53.59763665161012,-27.71035762990067
7221,-53.59735651728943,-27.709659144453894
11431,-53.57786761769637,-27.82990419112548
133861,-53.62564500251483,-27.847895494681268
29661,-53.58416285043518,-27.804325429774735
27781,-53.58402851510385,-27.67537077644016
585541,-53.58894073532662,-27.66622047859215
71931,-53.58477336689731,-27.677305726278178
151191,-53.648794460296074,-27.841913244000978
151201,-53.64784894367375,-27.842265216166766
6431,-53.59249447384087,-27.65964881943745
60551,-53.596700861155796,-27.748278130331414
30711,-53.59225929842785,-27.799608340852217
14001,-53.5898509355722,-27.663135826457165
164141,-53.59761416316303,-27.738904802414652
28761,-53.65340600748124,-27.86664411373482
151261,-53.64168514954997,-27.844656977537454
28771,-53.652869009696985,-27.867520561524657
61461,-53.60887128927851,-27.718536998983268
133851,-53.626546009890376,-27.847797136728445
46611,-53.5986870201898,-27.750776079152672
133881,-53.62321633386665,-27.848203358698015
349321,-53.60012312598144,-27.79069080643552
369261,-53.59933739010842,-27.738416498422623
13881,-53.58476848807521,-27.671504372428785
312011,-53.598668925830225,-27.72780553789522
24501,-53.5902440571175,-27.80019652714799
31691,-53.60946431212824,-27.78931463955894
311991,-53.600980518935785,-27.72907934393652
376921,-53.60103097899645,-27.72906937225366
121,-53.600937971110454,-27.728141820488588
7401,-53.60580454174618,-27.662015567964033
